URL,Title,Brand,Price,Num of Ratings,Scores,Reviews,product_id,Answered Qs
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Vivo Y 17 s RAM 6 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 2 MP Battery Type 5000 mAh,Vivo,45000,0,,None,45b4ffdc-592b-4185-a126-d6ce877e8056,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Vivo Y 17 s RAM 6 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 2 MP Battery Type 5000 mAh,Vivo,44999,1,5,None,d16bbb13-e633-4362-8595-1c342f55ab67,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Redmi 12 8GB RAM, 128GB ROM - FINGERPRINT SENSOR - 50MP CAMERA, 5000 mAh FAST CHARGING - REDMI MOST AFFORDABLE PHONE",Redmi,44999,0,,None,e591db36-0ab7-499c-b192-5c4da8e54730,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Xiaomi Redmi Note 12 RAM 8 GB ROM 256 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable",Xiaomi,61500,0,,None,c2c49956-3352-4e7d-9d18-161622983fbc,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","REDMI 12C - 4GB RAM + 64GB ROM - 5000 mAh Battery, None",Redmi,25999,2,,"None, None",1d60e2e3-2744-406a-a27d-7ab8345eafc4,2
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Samsung Galaxy A24 , 6GB Ram 128GB Rom , 6.5 Inches AMLOED Display , 5000 mAh - Fast charging 25W wired, None",Samsung,71299,1,,"None, None",3bd9d976-361a-4f85-85ec-931c26522b61,1
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"itel P40 , 4GB Ram 128GB Rom , 6.6 Inches Display , (Li-Po Non removable), 6000 mAh , 4G Supported",itel,24780,0,,None,f702dd3f-450d-4a4b-b57d-ca8121d2be70,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Apple iPhone 15 Pro - 6.1"" Inch Display - Physical Sim & ESim - PTA Approved - 1 Year Official Warranty Mercantile, None",Apple,517999,1,,"None, None",a9bf4478-cd9e-428e-a52c-1a61717dbf90,1
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","""Tecno Spark 10 Pro - 8+8 GB RAM 128GB ROM 50MP Camera 6.8FHD+ Display 18w Fast Chargng"", None","""Tecno",37999,2,,"None, None",338da884-3c7d-4e70-9078-b4189867d6bc,2
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Tecno Camon 20 Pro - 6.67"" Inch Display - 8GB RAM - 256GB ROM",Tecno,61899,0,,None,b8ecdcb1-0bc1-40c0-9c19-36e86f250bd1,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Samsung Fold 5 - 12GB/512GB - 7.6"" Main Display - Android 13 - 4400 mAh Battery",Samsung,564999,1,5,"Daraz Mall Is 100% Safe And Secure Satisfied\n,  Daraz Mall Is 100% Safe And Secure Satisfied\n,  Daraz Mall Is 100% Safe And Secure Satisfied\n",8549ef4f-527e-47c9-b4b4-97db0e8dc65c,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Sparx Neo X || 4GB Ram 64GB Rom || 6.5 Inches IPS Display || (Li-Po Non removable), 5000 mAh, None",Sparx,27499,1,5,"mashAllah orgnal mobile tha box ma thi nice 👍 thanks seller\n,  mashAllah orgnal mobile tha box ma thi nice 👍 thanks seller\n,  mashAllah orgnal mobile tha box ma thi nice 👍 thanks seller\n",31b5c624-bd72-4eea-a8a4-2f48d875da53,3
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,REDMI NOTE 12S = 8GB RAM + 256GB ROM = 5000 mAh Battery,Redmi,77599,0,,None,0ae875ab-bfed-43c0-b781-7fef4ba22c22,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty, None",Infinix,48799,4,,"None, None",91940269-0bd3-41df-af71-0adc6cd38090,4
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Vivo Y 36 || 8GB + 128GB || 6.64"" IPS Display || Battery (Li-Po Non removable), 5000 mAh",Vivo,63999,0,,None,cc0be2b2-ebfe-4d86-a654-c07139a6b277,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Xiaomi Redmi Pad SE 8GB Ram 256GB Rom 11 Inches FHD+ display 8000 mAh Battery Snapdragon® 680,Xiaomi,67999,1,5,None,37ea2974-dc98-438f-a819-73a60d79cbd0,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Oppo A54 - 6.51"" Inch Display - 4GB RAM - 128GB ROM, None",Oppo,59999,8,4.4,""" excellent zaberdast very good product and Very good service thanks for draz Im very happy timely deliverd.\n"",  nice experience to buy cell phone from daraz. this is my 2nd experience to buy cell from daraz. best experience. amazing service from daraz\n,  I have got my oppo A54 mobile in very economical price fast delivery trusted seller\n,  Origianal product satisfied.\n,  Product is original and delivered on time seller is recommended\n,  nice\n,  \n,  \n",152fdd60-3511-42f1-8983-27cb2db55e92,14
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Vivo Y27 - 6GB RAM 128 ROM - 6.64 Inch Display - 5000mAh Battery, None",Vivo,56999,4,,"None, None",ecbefcae-f600-4f7b-8c5f-1f1307c4accb,4
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Infinix Note 12 6GB+5GB Extended RAM 128GB ROOM Fast Charging 33W Li-Po 5000 mAh, non-removable AMOLED Display, None",Infinix,51970,34,4.9,"All is well . Within 24 hours delivered . I purchased mobile on installments plan and it was same thing as I expected . Related shop needs some appreciation too.i would happily ready to get more orders from daraz and will sujjest others too\n,  I received my parcel in good condition. Packing was excellent. Lekin mujhay eik baat kee semijh nehe aa rehi ka ma nay 27 February koo order keya hay or phone mujhay 30 February koo mila hay mugar is kee jehan online warienty sho hoti hay wehan per 7 January aa rehi hay. Saler is ka baray ma kuch bataya ga ka asa q hay. Meray bhai nay phone laya tha us din open kia us din enhoon nay khud online warienty feed kee thee. Mary phone kee warienty phelay say aa rehi thee. kia ya Phone phelay say open tha.?? Saler kuch bataya ga??\n,  I am very happy. I receive my parcel in good condition. packing was excellent. seller is a good person. his behaviour is very friendly. my parcel reached in 24 hours. on my request seller make a special City parcel for me I am very happy and thankful to the seller for this kindness.\n,  Delivery was supposed to be between 26-30 Apr but it was delivered to me on 12th Apr, color golden was requested 100% same product received, warranty started from the date I personally activated online. Seller is very corporative and providing genuine products, highly recommended to make purchases here. thumbs up 👍\n,  Thankx for delivery Infinix note12.There is no fraud at daraz .it was good experience and I am fully satisfied with daraz app for online shopping .everyone can use daraz app without thinking ..it is good app.\n,  Excellent strongly recommend this seller, thanks daraz and Al saeed communication.\n,  Excellent product 👍👍..Only darwback handsfree not come with the box...\n,  pin pack h aur bht acha hai jaisa order kiya hai waisa hi mila hai\n,  Same as disprition box pack mobile thanks daraz\n",9adf4568-074c-42aa-9fa2-8afe70542ffa,5
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Digit Infinity Max 3GB RAM-32GB ROM DUAL SIM 4G PTA APPROVED OFFICIAL BRAND WARRANTY,Digitl,19999,7,4.4,""" overall good but not value for money its a little bit slow cameras are just normal its not for gaming\n"",  Excellent mobile phone Thanks seller\n,  \n,  \n,  \n,  \n,  \n",3b84f67f-279e-4dfc-b5b9-d2ad036118b2,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Vivo Y36 - 8GB RAM 128GB ROM - 6.64 Inches Display - 5000mAh Battery, None",Vivo,65499,1,5,"Nice mobile\n,  Nice mobile\n,  Nice mobile\n",ba3b6f7a-f313-4b17-8782-3f35afaba894,7
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Itel A49 || 2GB Ram 32GB Rom || 6.6 IPS Display || Non-removable Li-Po 4000mAh battery Charger: 5V 1A, None",Itel,17999,7,5,"Good product , I am satisfied, delivery was bit late then last but seller is responsive. I ll be recommend him to buying.\n,  exact same mobile is delivered very good nic and dabba pack\n,  Packaging was good and received gift as well\n,  Packaging was good and received gift as well\n,  very good nice\n,  \n,  \n",349521d1-0ffe-4485-8c19-097fcd5c6442,4
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","DIGIT PLAY Smart Phone - 6.1 inch Bigger Screen - Ram 3GB - Rom 32GB, None",Digit Moble,16999,1,5,"satisfied. daraz delivery late kr rha hai\n,  satisfied. daraz delivery late kr rha hai\n,  satisfied. daraz delivery late kr rha hai\n",33ad30aa-3519-41d0-a609-58a79921622d,7
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Vivo Y36 - 8GB RAM 128GB ROM - 6.64 Inches Display - IPS LCD - Dual SIM - 5000mAh Battery,Vivo,63999,1,5,"very co operative seller and he is the man of words jazakallah kher\n,  very co operative seller and he is the man of words jazakallah kher\n,  very co operative seller and he is the man of words jazakallah kher\n",c60317b4-807c-4e5e-bcdd-a7aec9e0ce86,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Sparx Neo 7 Ultra || 8GB Ram 128GB Rom || 6.5 Inches IPS Display || 5000 mAh - Fast charging 18W,Sparx,34499,0,,None,a5fec67d-29d7-4a8a-8c8c-da203d2c35ba,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Xiaomi Redmi Note 12 S RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 8 MP + 2 MP Battery Type 5000 mAh,Redmi,74980,0,,None,dd38e9af-905a-4bb4-9e21-08a548891767,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Tecno Spark 10 - 6.6"" Inch Display - 4GB RAM - 128GB ROM",Tecno,31699,0,,None,c5e67415-d526-414a-8e7d-4f77e6a12d81,0
https://www.daraz.pk/products/a04s-4-gb-128-gb-5-mp-50-mp-2-mp-2-mp-2-mp-i425525448-s2015675754.html?spm=a2a0e.searchlist.sku.2.15e328ef0flPTh&search=1,"Samsung A04s - 4GB RAM 64GB/128GB ROM - 6.5 Inches - PLS LCD Display - 5000mAh Battery, None",Samsung,41499,1,5,"behtreen phone timely deliver\n,  behtreen phone timely deliver\n,  behtreen phone timely deliver\n",005d81e6-b867-4413-9944-a4c57f1edaf2,10
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Tecno Camon 20 , 8GB Ram 256GB Rom , 6.67 inches AMOLED Display , 5000 mAh - Fast charging 33W wired",Tecno,49899,0,,None,fdb267b0-2c48-4898-a3da-faa6939192c6,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Digit E2 Pro 1GB RAM 8GB ROM 2000 mAh Battery, None",Digit,9500,8,5,"Ordered Jazz Digit 4g E2 Pro... Alhumdulillah best experience with seller... Best price .. Best pakaging .. Best rider... Delivery on time... JazakAllah\n,  very good mobile with cheap price and original\n, "" its great..... sorry cant upload picture. but its amazing he is happy to have this cell fon\n"",  \n,  \n,  \n,  \n,  \n",57dff28a-5071-47a7-91ae-df0cd0ae5938,3
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","ZTE Blade A52 - 4GB RAM - 64GB ROM - 6.52"" Inch Display - 5000mAh Battery, None",ZTE,20499,8,4.3,"جس نے اس کی پیکنگ کی ہے وہ ٹھیک ہے لیکن جو رائٹر ہے دراز والا وہ بہت لاپرواہی سے ڈلیور کیا ہے\n,  good product and price\n,  \n,  جس نے اس کی پیکنگ کی ہے وہ ٹھیک ہے لیکن جو رائٹر ہے دراز والا وہ بہت لاپرواہی سے ڈلیور کیا ہے\n,  this product is available in 22500 in the market and seller sold it in 24000 . 1500 over charged\n,  \n,  \n,  \n",c65367e1-d4ec-440f-876b-5f5f72b2a4ef,27
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Itel P40 - 4GB RAM 64GB ROM - 6.6"" HD+ IPS Waterdrop - 6000mAh Battery, None",Itel,23599,2,,"None, None",ff83436d-7d01-447a-9a99-9c8255a33827,2
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=15&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Phone Only Y81 - 6.2"" HD+ Display - 6GB RAM - 32GB ROM - Dual Sim - Front: 5MP / Rear: 13MP Camera (Phone Only - No Box No Charger No Accessories Included - Mix Colors), None",Phone,17999,4,3,"overall good thanks to daraz and seller ❤️\n,  kmal ka mobile ha zabardast\n, "" 1. WiFi se connect Kia ha, internet bohet slow chalta ha. isi WiFi se koe aor mobile connect ho to wo thek speed se download kerty hn. 2. whats app account create kernay me masla aata ha. Code receive nei hota ha\n"", "" it was not charging i used its original charger but it wasnt charged\n"", "" it was not charging i used its original charger but it wasnt charged\n""",a7cfa6d6-484b-4777-8d43-362587a77455,126
